#      distance         UMean_x         UMean_y         UMean_z
      1.0050251       0.9999963   6.6122251e-05  -3.6387931e-06
      2.0100503       1.0000013   1.3349287e-05   2.7478282e-05
      3.0150754      0.99999897    2.545254e-05   2.7832524e-05
      4.0201005      0.99999385  -3.2239632e-05  -1.5304696e-05
      5.0251256      0.99998589  -1.5580785e-05  -7.4607194e-05
      6.0301508      0.99997847   -2.824411e-05  -3.3850231e-05
      7.0351759      0.99996154  -2.3858997e-05   4.0891422e-05
       8.040201      0.99993353  -1.2602963e-05    0.0001422077
      9.0452261      0.99991004   7.3428783e-05   0.00017067714
      10.050251      0.99984961   0.00048110881   8.1157894e-05
      11.055276      0.99981934     0.000533945   4.9240665e-05
      12.060302      0.99979095   0.00046295369    0.0001015012
      13.065327       0.9997517  -0.00017495678   4.3917752e-05
      14.070352      0.99970738  -4.5453668e-05   3.7987315e-05
      15.075377      0.99965902   0.00011720422  -2.5220103e-05
      16.080402      0.99956704   0.00061924525   0.00015631036
      17.085427      0.99955013   0.00060766874   0.00027540301
      18.090452      0.99949257  -8.0710296e-05   5.2293319e-05
      19.095477      0.99944765  -0.00061647222  -5.2059004e-05
      20.100503      0.99938236  -0.00032089365   -1.656855e-05
      21.105528      0.99926785   0.00062902234   0.00029828932
      22.110553      0.99918854   0.00097834365   0.00040922391
      23.115578      0.99909899   0.00075062572   0.00020074941
      24.120603       0.9990146  -6.4657202e-05  -0.00020633678
      25.125628      0.99890324   0.00039426971  -3.4494602e-05
      26.130653      0.99875296    0.0010333215    0.0002299171
      27.135678      0.99863084    0.0012175017   0.00034883247
      28.140704      0.99852393    0.0010589496   0.00027462508
      29.145729       0.9983849   0.00090978929   1.2942896e-05
      30.150754      0.99823643     0.001195968     3.56897e-05
      31.155779      0.99807149    0.0015351172   0.00010027226
      32.160804      0.99785113   0.00087896512    0.0004986813
      33.165829      0.99771899   0.00083918507   0.00070332629
      34.170854      0.99761301   0.00075574915   0.00050129436
      35.175879      0.99739151    0.0015868457   9.5545271e-05
      36.180905      0.99725832    0.0018313696  -2.7173043e-05
       37.18593      0.99707407     0.001471359  -5.5779642e-05
      38.190955      0.99679594    0.0016683244   0.00045663483
       39.19598      0.99667398    0.0016836096   0.00052504017
      40.201005      0.99648088    0.0011558004   8.8374571e-05
       41.20603      0.99629463    0.0013813261  -0.00010250044
      42.211055      0.99608882    0.0013517887  -0.00014854337
       43.21608      0.99585017    0.0012760425  -0.00013331904
      44.221106      0.99549908     0.002117319   8.3672411e-06
      45.226131      0.99515599    0.0022003499  -6.4301869e-05
      46.231156      0.99483338    0.0020026777  -1.2465005e-05
      47.236181      0.99441884   0.00082447221  -0.00014389362
      48.241206      0.99412719    0.0021588192   1.8188834e-05
      49.246231       0.9937194    0.0040891775    0.0002479224
      50.251256      0.99332179    0.0031783495  -0.00040727071
      51.256281       0.9929778    0.0030076833  -0.00024765592
      52.261307      0.99235847    0.0025469377   0.00033185088
      53.266332      0.99199921    0.0031315958    0.0005311889
      54.271357      0.99160718    0.0028339806  -0.00065919493
      55.276382      0.99124575    0.0020521578   -0.0012623274
      56.281407      0.99061267    0.0012944833  -0.00036303951
      57.286432      0.98977885  -0.00015941404  -0.00061403689
      58.291457      0.98932701    0.0034558912   0.00035819434
      59.296482      0.98809768   0.00097928285    0.0017822803
      60.301508      0.98772848    0.0016469904    0.0013062666
      61.306533      0.98758813    0.0047480626   0.00041229984
      62.311558      0.98675454    0.0031150808   0.00013083744
      63.316583      0.98594936    0.0013693886   -0.0012560552
      64.321608      0.98487103    0.0051601305  -6.0222608e-05
      65.326633      0.98383446    0.0033269833   0.00064926074
      66.331658       0.9828478  -0.00075157852   0.00050463243
      67.336683      0.98165532    0.0050074269   0.00052090144
      68.341709      0.98010595    0.0025612231   0.00010511689
      69.346734      0.97918123    0.0071185947   -0.0020533145
      70.351759      0.97786074    0.0075681552   -0.0021920902
      71.356784      0.97667978    0.0052406078  -0.00088213552
      72.361809      0.97615508      0.01011494  -0.00050505783
      73.366834      0.97500585     0.010239274  -0.00056169818
      74.371859      0.97296443     0.011545723   0.00063216058
      75.376884      0.97076593     0.010844962    0.0011513909
       76.38191      0.96877025     0.012276429    0.0010479605
      77.386935      0.96663476     0.013391497    0.0011112018
       78.39196      0.96443033     0.014582102    0.0016689453
      79.396985      0.96179293     0.016223493    0.0016515414
       80.40201      0.95904096     0.018015589    0.0015902526
      81.407035       0.9560769      0.02011418    0.0015554713
       82.41206      0.95292015     0.022615609    0.0017227137
      83.417085      0.94939622     0.025562281    0.0018294526
      84.422111      0.94555894     0.029064771    0.0018813747
      85.427136      0.94135233      0.03322643    0.0019311638
      86.432161      0.93689901     0.038244049    0.0020504187
      87.437186      0.93208884     0.044334226    0.0021598589
      88.442211      0.92703727     0.051788638    0.0023025151
      89.447236      0.92177711     0.060957174    0.0024668333
      90.452261      0.91658682     0.072244384    0.0025149134
      91.457286      0.91155852     0.086589482    0.0025193671
      92.462312      0.90771348      0.10531647    0.0026208116
      93.467337      0.90708263      0.13286947    0.0026666617
      94.472362      0.92075904      0.16832681    0.0027675048
      95.477387      0.96501955      0.19113462    0.0014547906
      96.482412       1.0021942      0.15150079   0.00069282781
      97.487437      0.95393273      0.11765728  -0.00037379137
      98.492462      0.85463801      0.12941051   -0.0048967393
      99.497487     0.010054938     0.078125518   -0.0068674647


      100.50251    4.040624e-05    -0.036153619   -0.0098335849
      101.50754      0.19607552     0.076006424   -0.0093912542
      102.51256      0.41355295     0.079848611    -0.011964367
      103.51759      0.57065483      0.10174586   -0.0067106644
      104.52261      0.66519857     0.081645816    -0.014847288
      105.52764      0.67199131     0.042012738    -0.018011966
      106.53266      0.66268063     0.021574988    -0.017069139
      107.53769      0.63977032     0.012773061     -0.01403408
      108.54271      0.61803931    0.0057175899    -0.016664847
      109.54774       0.6039934  -0.00062589087    -0.016908798
      110.55276      0.59889194   -0.0033739918    -0.011464529
      111.55779      0.59763362   -0.0040282316    -0.008218014
      112.56281       0.5981097   -0.0040773705   -0.0078793084
      113.56784      0.60002341   -0.0038254739   -0.0063475379
      114.57286       0.6020409    -0.001946877   -0.0044515755
      115.57789      0.60417738   1.1279791e-05    -0.002133431
      116.58291      0.60568274     0.002520782   0.00065288706
      117.58794      0.60801702     0.004548123    0.0040914966
      118.59296      0.61067995    0.0050968901     0.006940474
      119.59799      0.61238658     0.004903888    0.0081962905
      120.60302      0.61477412     0.005366882    0.0084016436
      121.60804      0.61659761    0.0052988716    0.0077240392
      122.61307      0.61957375    0.0049973955    0.0070147411
      123.61809      0.62264115    0.0052402545    0.0068748406
      124.62312      0.62651108    0.0063308994    0.0059155963
      125.62814      0.63059222     0.008601257      0.00635956
      126.63317      0.63465327    0.0092740923     0.005640357
      127.63819      0.63929585    0.0078241633    0.0041682612
      128.64322      0.64340892    0.0063309592    0.0022432154
      129.64824      0.64688903    0.0052508071   6.3344769e-05
      130.65327      0.65132467    0.0039995247   -0.0011914479
      131.65829      0.65699237    0.0018859392   -0.0019145081
      132.66332      0.66223144  -0.00017282186   -0.0027687074
      133.66834      0.66586062    -0.001533123   -0.0037037163
      134.67337      0.66810948   -0.0017314478   -0.0054262613
      135.67839      0.67001262   -0.0010694382   -0.0073133756
      136.68342      0.67189662   -0.0018507031   -0.0081389016
      137.68844      0.67348715   -0.0018591387   -0.0081266748
      138.69347      0.67558959   -0.0020404119   -0.0071742384
      139.69849      0.67822113   -0.0028336768   -0.0056691205
      140.70352      0.68131991   -0.0042652139   -0.0044082616
      141.70854      0.68530808   -0.0062977353   -0.0036170357
      142.71357      0.69011741   -0.0084551077    -0.003101071
      143.71859      0.69549104    -0.010771079   -0.0028197394
      144.72362      0.70070711    -0.012694875   -0.0027591942
      145.72864      0.70566045    -0.014681177   -0.0022327392
      146.73367      0.71001353    -0.017500058   -0.0024749674
      147.73869      0.71370936    -0.020193991   -0.0025391992
      148.74372      0.71843969    -0.023777809   -0.0014546341
      149.74874       0.7237174    -0.027221784  -0.00048270432
      150.75377      0.72891891    -0.029931332   0.00063344002
      151.75879      0.73368173    -0.031480116    0.0014717669
      152.76382      0.73726031    -0.031637772    0.0025791318
      153.76884      0.73960779     -0.03110667    0.0035054679
      154.77387      0.74057312    -0.030165067    0.0043620334
      155.77889      0.74067217    -0.029015926    0.0045349713
      156.78392      0.74014962    -0.027956655    0.0041066165
      157.78894      0.74074138    -0.027783595     0.003534037
      158.79397      0.74225228    -0.028200873    0.0032460309
      159.79899      0.74541823    -0.029372593    0.0038476378
      160.80402      0.74887042    -0.030110712    0.0050979649
      161.80905       0.7525349    -0.030435373    0.0061053031
      162.81407       0.7562996    -0.030772726    0.0065917861
       163.8191      0.75993851    -0.031203241    0.0069543888
      164.82412      0.76279497    -0.031539616    0.0067269546
      165.82915      0.76459574    -0.032160233     0.005347919
      166.83417      0.76589428    -0.032436021    0.0036186155
       167.8392      0.76707116    -0.032624576    0.0013779635
      168.84422      0.76720299     -0.03227556  -0.00099619097
      169.84925      0.76766834    -0.031620356    -0.002895346
      170.85427      0.76849446    -0.031200463   -0.0037792547
       171.8593      0.77039513    -0.031237604   -0.0042558759
      172.86432       0.7719819     -0.03083669   -0.0037507298
      173.86935      0.77468203      -0.0303567   -0.0022712188
      174.87437      0.77827848    -0.030856418  -0.00092559897
       175.8794      0.78149516    -0.032080538  -0.00034187579
      176.88442      0.78405375    -0.034103396  -0.00088862722
      177.88945      0.78569805    -0.036247856    -0.002266102
      178.89447      0.78711991    -0.038099957   -0.0038058348
       179.8995      0.78805721    -0.038655285   -0.0046327707
      180.90452      0.78850989    -0.038356292   -0.0050127438
      181.90955      0.78876501    -0.038066911   -0.0053057871
      182.91457       0.7875433    -0.038529212   -0.0037274748
       183.9196      0.78630332    -0.038212375   -0.0021649932
      184.92462      0.78762911    -0.037387025   -0.0025659304
      185.92965      0.79522177    -0.039830387   -0.0053022318
      186.93467      0.78156293    -0.032191031   -0.0027289125
       187.9397      0.77894398    -0.029338611  -0.00060547917
      188.94472      0.77903758    -0.024978626  -0.00085926045
      189.94975       0.7787022    -0.024538669  -0.00044196655
      190.95477      0.77077341    -0.023273058   -0.0002179987
       191.9598       0.7713103    -0.014964237     0.001873753
      192.96482      0.78124979    -0.018266565     0.001997941
      193.96985      0.77947727    -0.016479116    0.0015905894
      194.97487      0.77137666    -0.011975567    0.0014465824
       195.9799        0.767339    -0.010323395  -0.00021591071
      196.98492      0.78317813    -0.009623085    -0.002119243
      197.98995      0.79545842   -0.0088405568   -0.0042979201
      198.99497      0.78404934   -0.0069441266    -0.001921073
