#      distance     vorticity_x     vorticity_y     vorticity_z
      1.0050251   2.7706264e-05   1.0880116e-05  -4.0622061e-05
      2.0100503  -3.5292959e-05  -3.4847941e-06   3.7508735e-05
      3.0150754   -0.0002447425   1.6675281e-05   4.3987092e-05
      4.0201005  -0.00037886273   2.7669525e-05   1.0977398e-05
      5.0251256  -0.00055142409   3.0438778e-05    -3.63945e-05
      6.0301508  -0.00050760217   4.1033518e-05  -9.9265795e-05
      7.0351759   -0.0003105847   5.6125695e-05  -9.9294473e-05
       8.040201  -0.00013888568   4.7894445e-05   4.5430112e-06
      9.0452261  -0.00053861204    2.940652e-05   0.00013031503
      10.050251  -0.00078088227    2.195065e-07   8.8569774e-05
      11.055276  -0.00078492727  -2.5855603e-05  -2.9666739e-05
      12.060302  -0.00064030713  -2.5467274e-05  -4.4614208e-05
      13.065327  -0.00036564851  -2.4768922e-05   8.4124503e-05
      14.070352   1.3151732e-05  -1.2323791e-05   6.4700892e-05
      15.075377   0.00042597223   1.8758092e-06  -6.4385197e-05
      16.080402  -7.0204193e-05   2.2898043e-05  -7.8736693e-05
      17.085427  -0.00053293549   5.7728888e-05   -0.0001223267
      18.090452  -0.00065773025   4.1246804e-05  -0.00010383564
      19.095477  -0.00058394263   1.8786956e-05  -5.1428954e-05
      20.100503  -0.00047706339   2.5390632e-05  -1.8580952e-05
      21.105528   3.7171603e-05   3.8458638e-05  -2.2935368e-05
      22.110553  -5.5688669e-05   4.4581104e-05   4.5856755e-05
      23.115578  -0.00031976473   3.9055981e-05   0.00010040026
      24.120603  -0.00072173708   2.7375123e-05   0.00020191971
      25.125628  -0.00075100301   3.0421479e-05   0.00023380506
      26.130653  -0.00022231383   4.2155438e-05    0.0001944843
      27.135678   0.00038156548   5.1198078e-05   0.00013534751
      28.140704    0.0005374369   4.3444224e-05   4.6497451e-06
      29.145729  -0.00018479617   2.7782486e-07  -0.00032355312
      30.150754  -0.00074564629  -1.3232776e-05  -0.00054160154
      31.155779   -0.0011035901   9.4828511e-06  -0.00042957952
      32.160804   -0.0011850326  -2.8567131e-05  -0.00013353018
      33.165829   -0.0011562063  -6.3307924e-06   0.00022200747
      34.170854  -0.00070982143    2.406973e-05   0.00030555598
      35.175879   0.00012757611  -1.7014319e-05   0.00019107098
      36.180905  -0.00056194387  -1.6070258e-05  -8.3163446e-05
       37.18593   -0.0017760187   2.8154429e-05  -0.00051837346
      38.190955   -0.0023453347   5.1081667e-05  -0.00062558355
       39.19598   -0.0023064767   4.6574109e-05    -0.000204006
      40.201005   -0.0022960312    5.150468e-05   7.5651259e-07
       41.20603   -0.0018679191   4.2388298e-05  -0.00012795595
      42.211055    -0.001796841   1.3152071e-05  -0.00017765048
       43.21608   -0.0018247067   6.5366295e-06   -0.0002326712
      44.221106   -0.0015616109  -1.9992846e-05  -0.00020467411
      45.226131  -0.00070955551  -9.3889627e-05  -1.2542865e-05
      46.231156  -0.00083811496  -7.0725572e-05   1.4124578e-05
      47.236181   -0.0013501992  -2.7267226e-05   9.8715959e-05
      48.241206   -0.0026730396   9.4626625e-05    0.0001537148
      49.246231   -0.0025824841   0.00010656523  -9.2080778e-06
      50.251256   -0.0012363136    6.523915e-05  -0.00062052493
      51.256281   -0.0004909492   0.00012876958  -0.00057408642
      52.261307  -8.7355375e-05    7.124543e-05  -0.00035317553
      53.266332   -0.0010827552  -0.00019547189   0.00070953063
      54.271357   -0.0016720584  -0.00027263782   0.00089969762
      55.276382   -0.0030230352  -0.00017837053   0.00076529912
      56.281407   -0.0030533687  -5.6778794e-05   0.00038893909
      57.286432   -0.0020071898   0.00013949325   0.00013698503
      58.291457    0.0016510677   9.5502169e-05  -0.00061632551
      59.296482    0.0031982462  -5.0366388e-05    -0.001021042
      60.301508  -0.00064710907  -0.00016653637  -0.00083282296
      61.306533   -0.0028256037   -0.0004258717  -0.00018158125
      62.311558    -0.002241621  -0.00071361127   0.00056246914
      63.316583    -0.000213436  -0.00084050584   0.00055085258
      64.321608   -0.0005460212   -0.0017700172    0.0025626367
      65.326633    0.0011248048   -0.0010364119    0.0016782389
      66.331658    0.0024075873   0.00030903272   -0.0013292227
      67.336683   0.00050666418   0.00039226814   -0.0015370962
      68.341709   -0.0037165217   0.00045409277   -0.0014088968
      69.346734    -0.006384418   0.00063154608   -0.0016828554
      70.351759   -0.0068075977    0.0013644266  -0.00060628115
      71.356784   -0.0014189654    0.0011064892    0.0014142676
      72.361809    -0.016288651   -0.0025834302   -0.0029665095
      73.366834   -0.0080891414   -0.0015450213   -0.0023929779
      74.371859   -0.0058690943   -0.0001091611   -0.0027626882
      75.376884   -0.0051149417  -0.00043124611   -0.0026672534
       76.38191   -0.0036059726   -0.0012532189  -0.00096029156
      77.386935   -0.0026688278   -0.0031814256  -0.00051852346
       78.39196  -0.00095456928   -0.0024866827    -0.001712768
      79.396985   0.00095446927   0.00058396973  -0.00063498745
       80.40201   -0.0007081692    0.0027476891    0.0022246477
      81.407035   -0.0027057021    0.0028698564    0.0033986602
       82.41206  -7.2700935e-05    0.0033227279    0.0032238725
      83.417085    0.0020471325    0.0033805452    0.0010002158
      84.422111    0.0016768389    0.0015082884     0.001109445
      85.427136    0.0014449851    0.0007350462    0.0007842791
      86.432161  -0.00092400379    2.510258e-05   0.00027191188
      87.437186   -0.0035420429   0.00055752089  -1.3123709e-06
      88.442211   -0.0040583973   0.00043073187   0.00059818528
      89.447236   -0.0047996203    0.0030263232    0.0025851959
      90.452261   -0.0070891522   -1.775087e-05    0.0039053985
      91.457286    -0.032220128    0.0028691276     0.014620855
      92.462312    -0.055965802    0.0051249944     0.015083653
      93.467337      -0.2169772     0.032582882     0.051290586


      95.477387     0.044591618      -1.2543124      0.43831601
      96.482412      0.74656633   -0.0077905184      -2.9711824
      97.487437      0.19037085      0.15490855     -0.19338463
      98.492462      0.30454329     -0.13963107       1.1329757
      99.497487       0.1737496       1.3913094      -31.162295


      100.50251    -0.050528262       6.7342018       32.006129
      101.50754      0.32806991      0.54771034       1.3824456
      102.51256      0.38368876     -0.29862435      0.47510971
      103.51759     -0.41267947      0.91255733     -0.13284943
      104.52261    0.0009686246    -0.050490182     -0.13227553


      106.53266      0.57714231     -0.23562742       2.4346163
      107.53769     -0.38488111      0.53522621      0.22433971
      108.54271      0.28147611     -0.40709868     -0.53309291
      109.54774     0.059223992      0.50204618     -0.91110895
      110.55276      0.20305534      0.33348595      0.27490654
      111.55779     -0.26581807      -0.1610003      0.77982367
      112.56281      0.35105034      0.34061452     -0.16310334
      113.56784     0.014057335      0.41046771    -0.025431063
      114.57286      0.25207498     -0.35578692     -0.20352602
      115.57789     -0.10076766     0.010091231     -0.15907323
      116.58291     -0.17247197     0.057923477    -0.035396129
      117.58794     -0.36065955     0.034664638      0.29698946
      118.59296      -0.4500683     -0.19843511      0.16023324
      119.59799     -0.19044684     -0.21728692       0.1297545
      120.60302     0.025647723     -0.10501003    -0.090473222
      121.60804      0.22347733     -0.03195773     -0.12020421
      122.61307    -0.078133416    0.0068263135       0.2279805
      123.61809     0.055130409     0.035102813      0.26999201
      124.62312     0.020423423     0.010996176    -0.060342457
      125.62814      0.11987501     -0.05336465    -0.064846688
      126.63317    -0.018143015      0.21906525     0.082321192
      127.63819     -0.11957287    -0.044085207    -0.051722534
      128.64322      0.11677453      0.11685668      0.10287127
      129.64824       0.1709945      0.17299663      0.10313896
      130.65327     -0.09886041      0.28473088       0.1509196
      131.65829   -0.0086150057      0.13409604   -0.0045218288
      132.66332     0.072583701     0.078038406      0.20071988
      133.66834     -0.15071195     0.012655211     0.095352426
      134.67337     -0.29190996      0.01117103     -0.14191769
      135.67839     -0.23029916     0.011306318     0.013427648
      136.68342     -0.10819096    -0.043470145       0.0144776
      137.68844    -0.017788375    0.0033831131    -0.027125369
      138.69347    -0.055908745     0.083336973   -0.0047319822
      139.69849    -0.016029227    0.0038159015     -0.10343693
      140.70352    -0.066742487     0.073634485    -0.091121945
      141.70854    -0.088349916     0.052678663    -0.065035823
      142.71357    -0.060260641    -0.030652046    -0.056029985
      143.71859    -0.063563734     0.013983041     0.005010575
      144.72362    -0.081203605        0.048051     0.061595937
      145.72864     -0.23001396    -0.068905501    0.0081217889
      146.73367     -0.20266366     -0.11686228     0.028885867
      147.73869    -0.069471685     0.045279059     0.036733223
      148.74372    -0.020452436     0.026100516    -0.052086282
      149.74874     0.049826536     -0.11498105   -0.0062842335
      150.75377    -0.087610117      0.02520378     0.053010327
      151.75879    -0.081806476       0.1216552    -0.024904008
      152.76382   -0.0093414719    -0.042332023     0.059408412
      153.76884        0.107505    -0.087318944     0.057867885
      154.77387     0.069217481     0.031022203    -0.012270278
      155.77889     0.010016354    -0.002156365    0.0048296274
      156.78392     0.062249251    -0.061626484     0.034997844
      157.78894     0.090884796      0.14386804    -0.029313861
      158.79397     0.090002979      0.20782171    -0.082795705
      159.79899     0.043000182   -0.0072844772    -0.039918527
      160.80402     0.046165547     -0.11752681   -0.0035811621
      161.80905    -0.011516714    -0.038438885      0.02738546
      162.81407    -0.016643908     0.015077756      0.08776273
       163.8191    -0.032258551     0.013067523     0.068139516
      164.82412    -0.045813085     0.099401266      0.11146531
      165.82915    0.0098819628       0.1036516     0.035444792
      166.83417     0.042229513     0.069094541     0.071063152
       167.8392     0.038949874   -0.0025631999     0.088655762
      168.84422     0.033195001    -0.047992879    -0.022244461
      169.84925    -0.013997349     0.021201918    -0.053173366
      170.85427    -0.079684273     0.025229114     0.011879326
       171.8593    -0.076161334    -0.018366254    -0.023523411
      172.86432    -0.023343097    -0.047318951    -0.016469101
      173.86935    -0.051628028    -0.067920111      0.04513233
      174.87437    -0.010114675    -0.024724074     0.021589214
       175.8794      0.01362673    -0.042486624    -0.065540583
      176.88442    -0.091607771    -0.073665912    -0.021315303
      177.88945    -0.070833663    -0.025489247    -0.013493462
      178.89447    0.0068150852    -0.023674856    -0.088140763
       179.8995    0.0013432723    -0.063147919    0.0015243508
      180.90452    -0.047507062    -0.013881565     -0.01114456
      181.90955    -0.026986395     0.020519343   -0.0053024615
      182.91457    -0.013843261     0.031167751      -0.0128249
       183.9196    0.0024041691      0.02375887    -0.010508541
      184.92462     0.011129326      0.01973071    0.0055233421
      185.92965   -0.0058050566     0.031968223     0.023717572
      186.93467   -0.0056486486     0.037158326     0.026427993
       187.9397   -0.0011098897     0.027991008     0.032966108
      188.94472    0.0069952101     0.031720556    0.0083728903
      189.94975    0.0050808225     0.032099912    -0.015525933
      190.95477    0.0031991525     0.029788478    -0.019458464
