#      distance     vorticity_x     vorticity_y     vorticity_z
      1.0050251  -0.00020246245  -1.2232592e-05   9.5838339e-05
      2.0100503  -0.00067734677   2.2843443e-06  -4.5265657e-06
      3.0150754   -0.0009549845   6.4674153e-06   8.0744877e-05
      4.0201005   7.8012895e-05   -2.164187e-05   0.00012997492
      5.0251256   0.00026143829  -2.8969428e-05   6.5005949e-05
      6.0301508  -2.2644821e-05  -5.8344154e-06   3.0770724e-05
      7.0351759  -0.00053247606   3.5522494e-05  -1.0744343e-05
       8.040201   -0.0013737695   8.3372503e-05  -7.0871804e-05
      9.0452261   -0.0011727658   5.9065762e-05  -6.8193688e-05
      10.050251  -3.1363182e-05  -2.8663782e-05  -5.5799591e-05
      11.055276   0.00017735342  -5.7386077e-05  -6.1890948e-05
      12.060302  -0.00029532452  -4.2329297e-05  -4.4162107e-05
      13.065327   -0.0013775155   1.3679762e-05   -1.850827e-05
      14.070352   -0.0012233484   2.1542149e-05   7.2711648e-05
      15.075377  -2.0622737e-05   1.2637597e-05   0.00024016338
      16.080402    2.718351e-05   3.6616664e-05   0.00023415922
      17.085427   0.00010586995   6.9433917e-05   0.00023449509
      18.090452  -0.00060889047   0.00012347611  -1.6276809e-06
      19.095477  -0.00080161689    0.0001061986  -0.00017453859
      20.100503  -0.00075798919   4.7639757e-05  -0.00027464537
      21.105528   0.00048146645  -0.00013635014  -0.00023875299
      22.110553   0.00058394198   -0.0001864655  -2.3405014e-05
      23.115578     -0.00016289  -0.00014111989   0.00026402408
      24.120603    -0.001049557   -3.988051e-05   0.00018305364
      25.125628   -0.0017889309   7.7553546e-05   0.00012558428
      26.130653   -0.0014996643   0.00013600054  -6.7308075e-05
      27.135678   0.00013459031   9.8310682e-05  -9.1961614e-05
      28.140704   0.00057323927   4.6227619e-05  -6.6163492e-06
      29.145729   0.00084708609  -1.7615683e-05  -5.7211396e-05
      30.150754  -1.5930229e-05  -0.00019463767  -0.00024837841
      31.155779  -5.1579236e-05  -0.00019384821  -0.00021753596
      32.160804  -0.00012748598  -0.00019392264  -0.00015330809
      33.165829  -0.00024642688  -0.00012159087   0.00030450091
      34.170854  -0.00098655491   -4.046985e-05   0.00043702781
      35.175879    -0.001576959   1.7524784e-05   0.00019401553
      36.180905   -0.0023548813   6.2362674e-05  -4.4877486e-05
       37.18593   -0.0021316928  -1.1363228e-05  -0.00027553309
      38.190955   -0.0018558393  -6.5821553e-05  -0.00030234594
       39.19598   -0.0019384642  -0.00014077443   -0.0003748923
      40.201005   -0.0020828974  -5.7820635e-05  -0.00010878841
       41.20603   -0.0034114497  -1.8415231e-05    9.517844e-05
      42.211055   -0.0035198148   3.6712358e-06  -4.5868502e-05
       43.21608   -0.0063746385  -3.1245686e-05  -0.00042388722
      44.221106   -0.0064970435   3.6702591e-07  -0.00048535526
      45.226131   -0.0047758353   2.6111189e-05  -0.00037176895
      46.231156   -0.0039370405   4.9417082e-05  -0.00030735578
      47.236181   -0.0024586814   0.00018388606  -4.4641735e-05
      48.241206   -0.0014021522   0.00027936717   0.00028023691
      49.246231  -0.00021205327    0.0002943584   0.00050552049
      50.251256   0.00069067827    0.0001850665    0.0004983388
      51.256281    0.0010184767    0.0001354277   0.00021619904
      52.261307   4.1183901e-06   0.00019606578  -0.00081184528
      53.266332   0.00058860764  -0.00013206682    -0.001640833
      54.271357    0.0011933448  -0.00036810377    -0.002484289
      55.276382    0.0035875917  -0.00037981188  -0.00092158649
      56.281407     0.005909497    -0.000428986   0.00049346889
      57.286432   -0.0015861968  -0.00013069174   0.00073199188
      58.291457   -0.0073439764  -0.00010715959   0.00090775524
      59.296482   -0.0016446568  -5.3837348e-05    0.0017623329
      60.301508    0.0027638624   0.00021783006   0.00068731492
      61.306533   -0.0022680423   0.00039791803  -0.00035687913
      62.311558    -0.010233636   0.00065193171  -0.00088601989
      63.316583   -0.0032841998    0.0013635684   -0.0027234175
      64.321608    0.0011816708    0.0013513364   -0.0032801947
      65.326633   -0.0032676014   0.00021756861  -0.00085224763
      66.331658   -0.0061508619  -0.00060528682  -0.00052204714
      67.336683  -0.00069251831  -0.00083706553   0.00021023888
      68.341709  -0.00085685968   0.00055555191    -0.002077462
      69.346734   -0.0061881252   0.00051854173   -0.0016197545
      70.351759    -0.010096614  -0.00096378118   7.3464357e-05
      71.356784    -0.022787453   -0.0013820276   -0.0018486336
      72.361809    -0.013042246    0.0015477127    0.0071339898
      73.366834    -0.016298029  -0.00033045322    0.0052854544
      74.371859    -0.016446219  -0.00088380008    0.0038826077
      75.376884    -0.016750302  -0.00076526914    0.0028127352
       76.38191    -0.018018861  -0.00095493654    0.0008416391
      77.386935    -0.032658444  -0.00066074968   -0.0027324706
       78.39196    -0.048115461    -0.004157732   -0.0078738899
