#      distance     vorticity_x     vorticity_y     vorticity_z
      1.0050251   7.4553825e-06  -8.3416746e-06   9.0571639e-05
      2.0100503   9.7007492e-05   -1.691223e-06   -2.946421e-05
      3.0150754   9.7491035e-05   1.4500382e-05  -2.6256683e-05
      4.0201005  -7.4200602e-05    2.914452e-05    1.302342e-05
      5.0251256  -0.00029051716   1.9679257e-05   5.2782644e-05
      6.0301508  -0.00022912264   7.2140448e-06   3.4660431e-05
      7.0351759  -4.0878493e-05  -3.9146373e-06   4.0330835e-05
       8.040201   0.00040724112  -1.3987284e-05   1.4968831e-05
      9.0452261   0.00040248195   1.3718017e-05   1.7907814e-05
      10.050251   0.00016786468   5.5956139e-05   1.5922136e-05
      11.055276  -3.0686098e-05   6.5024548e-05   2.7915068e-05
      12.060302   -1.146324e-06   3.7589333e-05   4.0831138e-05
      13.065327   0.00018062869   -2.066917e-05   2.3921672e-06
      14.070352   0.00018119311  -2.8673278e-05   1.6143609e-05
      15.075377   9.4667862e-05  -1.8741386e-05  -9.4932055e-06
      16.080402  -0.00020634421   4.1487561e-05  -3.9374476e-05
      17.085427  -0.00049328781    7.937749e-05  -3.9701832e-05
      18.090452  -0.00068660502   9.6533451e-05  -1.3907881e-06
      19.095477  -0.00033801057   4.9393388e-05   6.6684754e-05
      20.100503   0.00019914195  -8.5496344e-06   9.6504685e-05
      21.105528   0.00090291832  -8.5515759e-05   8.5654692e-05
      22.110553    0.0011962813  -0.00010415135    0.0001863904
      23.115578   0.00093079528   -7.029527e-05   0.00033639215
      24.120603   0.00047012288  -4.7900339e-05   0.00025767984
      25.125628   0.00020370146   -8.898401e-05   3.4940912e-05
      26.130653    0.0005466868  -0.00013035161  -0.00033469402
      27.135678   0.00082462637  -7.3395947e-05  -0.00067581729
      28.140704   0.00064072422   1.8014953e-05  -0.00078561524
      29.145729   8.9450382e-05   8.8392897e-05  -0.00047983678
      30.150754  -0.00019552289   7.8931711e-05   -1.031393e-05
      31.155779   -0.0010055728   7.2975761e-05   0.00032693573
      32.160804   -0.0012179328   6.7189363e-05  -7.0938075e-05
      33.165829  -0.00031955586   0.00013636428   -7.821619e-05
      34.170854    0.0005493683   0.00016715754  -3.8708139e-06
      35.175879    0.0016326889   0.00019777031   9.5378538e-05
      36.180905    0.0014321402   0.00012951698  -7.0500774e-05
       37.18593  -0.00069676272   3.3591637e-05  -6.1644938e-05
      38.190955   -0.0022118034  -3.6425522e-05   -0.0001284007
       39.19598   -0.0015696194  -8.4820161e-05   6.4325099e-05
      40.201005   0.00084027398    -0.000184646    0.0002128443
       41.20603   0.00095602794  -0.00019714742   0.00012567813
      42.211055  -3.8336539e-05  -0.00012962117   -1.948355e-05
       43.21608   -0.0032425682   7.6032297e-05   -0.0001763161
      44.221106    -0.002975254   0.00015131723   1.3890144e-05
      45.226131   -0.0028960291   0.00014943922   0.00011619694
      46.231156   -0.0014614064   2.3923512e-05   0.00045562687
      47.236181   0.00028578635   0.00015548727   0.00055809392
      48.241206    0.0010670646   0.00035844883   0.00025053439
      49.246231  -0.00099804094    0.0008009095    -0.000438237
      50.251256   -0.0018228754   0.00058804752  -0.00072468688
      51.256281  -0.00099117673   0.00054569683   -0.0012147394
      52.261307    0.0012965335  -3.3608635e-05   -0.0012794134
      53.266332    0.0013587411   -0.0002402736  -0.00080962413
      54.271357    0.0022933948  -0.00060625342     0.000436712
      55.276382    0.0008688976  -0.00045694357    0.0015915807
      56.281407   -0.0031858405  -0.00036313734    0.0017067499
      57.286432   -0.0086761493  -0.00083886448   0.00097883364
      58.291457   -0.0095618466  -0.00066805925   0.00061867699
      59.296482   -0.0082832919  -5.7485122e-05   1.6218938e-05
      60.301508   -0.0044469407   0.00039880923  -0.00040099046
      61.306533   -0.0038139897   5.9644605e-05   0.00074280285
      62.311558   -0.0062695702   -0.0004382718  -0.00014391137
      63.316583   -0.0019183605  -7.8371074e-05  -0.00093146544
      64.321608    0.0031148153    0.0012665698   -0.0021605227
      65.326633    0.0016683296   0.00033091915  -0.00054079738
      66.331658  -0.00065269332  -0.00016664475  -6.8890019e-06
      67.336683   -0.0042004155   0.00051522177    0.0008379542
      68.341709    0.0003029956    0.0012833916    0.0010176797
      69.346734   0.00060770348   0.00059436742   0.00056886449
      70.351759   -0.0049145927    -0.001175874   -0.0026661873
      71.356784    -0.006016035   -0.0016470417    -0.001502919
      72.361809   -0.0098943865    -0.001820546    0.0015819077
      73.366834   -0.0090109687  -0.00046778153     0.002533023
      74.371859   -0.0094332623   0.00014626989    0.0011122544
      75.376884    -0.010928203  -0.00057997489   -0.0010560895
       76.38191    -0.013280864   -0.0012132567   -0.0015386073
      77.386935    -0.016352216   -0.0015316388   -0.0031652777
       78.39196    -0.019826825   -0.0024349472   -0.0033850751
      79.396985    -0.019269409    -0.001074523   0.00045027244
       80.40201    -0.013616878  -0.00054056599    0.0010136405
      81.407035   -0.0084454265  -0.00013913746  -0.00086933092
       82.41206   -0.0049824514   9.2101402e-05    0.0009287421
      83.417085   -0.0021842083  -0.00021195577    0.0012126833
      84.422111     0.001297781   4.4975029e-05   -0.0031881525
      85.427136   -0.0016964599   0.00042532104   -0.0044283015
      86.432161   -0.0069041189    0.0022049487   -0.0038599364
      87.437186    -0.013007742    0.0039953046   -0.0048139442
      88.442211    -0.017499032    0.0033310787   -0.0067763041
      89.447236    -0.019964347    0.0027902982   -0.0075359196
      90.452261    -0.021445672   0.00015049376   -0.0086601785
      91.457286     -0.01892884  -7.4960355e-05    -0.012756534
      92.462312    -0.011746668   -0.0014804813    -0.012339343
      93.467337    -0.070911193    -0.028288657     0.022230887


      95.477387      0.46176669      0.32121019       -1.094275
      96.482412      0.98881017      0.76016472      -1.2220698
      97.487437     -0.55698775      0.44934949      -2.2454929


      99.497487      0.66173885     -0.37754207      0.32332902
      100.50251     -0.23000252      0.89942622      0.34992914


      102.51256        1.472668      0.54639824      -2.7232415
      103.51759       1.7744064     -0.47146105       1.1908015
      104.52261     -0.48935707       -0.459115     -0.37036837


      106.53266      0.64972264      0.99417705     -0.61580843
      107.53769     0.028665336      0.15131532     0.086841698
