#      distance     vorticity_x     vorticity_y     vorticity_z
      1.0050251   0.00014682185   2.2782661e-05   5.6495231e-07
      2.0100503   0.00061373173   3.8311571e-05     2.05925e-05
      3.0150754   0.00035424054   2.9652857e-05  -1.7665025e-05
      4.0201005   0.00041501395   1.8480332e-05   1.3072012e-05
      5.0251256    0.0005404273  -3.9594845e-06   0.00011237587
      6.0301508   0.00060779428  -6.0697065e-06   9.8478234e-05
      7.0351759   0.00043572839   2.2089743e-05   3.2626991e-05
       8.040201    0.0001952714   6.3534978e-05  -6.9059066e-05
      9.0452261   0.00047454929   6.6131697e-05  -7.0509431e-05
      10.050251    0.0007985573    7.202321e-05  -6.3418207e-05
      11.055276    0.0010091958   5.7554421e-05  -2.7871988e-05
      12.060302    0.0010767956   4.5009636e-05  -2.9333588e-05
      13.065327   0.00056527385  -6.0441863e-07  -2.2097243e-05
      14.070352   0.00046942793  -1.1805669e-05   -3.266723e-06
      15.075377   0.00036608293  -5.8684215e-06    3.209649e-05
      16.080402   0.00054505597   4.4873128e-05   0.00012580147
      17.085427    0.0003051869   4.5308034e-05   0.00018409002
      18.090452   0.00034033312   5.0725814e-05   0.00014251127
      19.095477   0.00054955455   3.0733335e-05  -6.5374274e-05
      20.100503   0.00051614056  -9.5714525e-08  -0.00017066384
      21.105528    0.0005021139  -3.4725859e-05  -0.00033553835
      22.110553   0.00014730402    -5.82588e-05  -6.9976744e-05
      23.115578  -0.00011259562  -6.5652823e-05   0.00018080084
      24.120603  -2.5575713e-05  -6.9534081e-05   0.00022534374
      25.125628   0.00022800015   -2.153401e-05   5.5430755e-05
      26.130653   7.3643445e-05   3.0168788e-05  -7.1594478e-05
      27.135678  -9.6005273e-05   9.6727102e-05  -0.00032534643
      28.140704  -5.9609692e-05   6.3868592e-05  -0.00016813793
      29.145729   0.00029198006   2.8151112e-05   0.00032250632
      30.150754    0.0001199309   4.1871876e-05   0.00047436252
      31.155779  -0.00035951102   6.2203976e-05    0.0004267948
      32.160804  -0.00064053341   4.6559573e-05  -2.5880022e-05
      33.165829  -0.00078196645   2.9233268e-05  -0.00018159787
      34.170854  -1.4843562e-05   1.5746309e-05   -0.0001425992
      35.175879   0.00018472941   1.1804544e-05  -0.00014666907
      36.180905  -0.00076283974  -4.3378008e-07  -0.00028444979
       37.18593     -0.00186656  -5.0999752e-05   6.3139413e-07
      38.190955   -0.0019880863  -6.2336173e-06  -6.0160166e-05
       39.19598   -0.0023033736  -2.7696485e-05   0.00024224761
      40.201005  -0.00022448098   8.5869183e-05   0.00012877671
       41.20603  -1.5565048e-05  -1.5537355e-05  -1.9901768e-05
      42.211055   0.00013749198  -9.0243952e-05  -0.00028311598
       43.21608   -0.0006824967  -0.00014507294  -0.00037306726
      44.221106   -0.0011188571  -3.8734523e-05  -9.9849643e-05
      45.226131   0.00013797913   0.00010784671   0.00043478958
      46.231156   0.00043936482   0.00021415993   0.00068535983
      47.236181   0.00075455055   9.4078971e-05   0.00081100904
      48.241206  -0.00085235966   2.3907802e-05   0.00058854492
      49.246231   -0.0017084256    0.0002209147   7.8797811e-05
      50.251256   -0.0018968953   0.00035944228  -0.00062020096
      51.256281  -0.00076853518   0.00031997099    -0.001143762
      52.261307    0.0015601509   0.00039487371  -0.00070497242
