#      distance     vorticity_x     vorticity_y     vorticity_z
      1.0050251   2.4845333e-06  -8.9245399e-06   3.4107727e-05
      2.0100503   0.00017338366  -6.1665842e-06    2.690124e-05
      3.0150754   0.00026150918   -2.568183e-05  -3.4868405e-05
      4.0201005   0.00038864464  -3.9624658e-05  -8.2202657e-05
      5.0251256  -0.00015806545  -2.0145081e-05  -3.7190853e-05
      6.0301508   -0.0003076391    6.607522e-06   3.6494333e-05
      7.0351759  -0.00029852798   1.2331351e-05   3.6599133e-05
       8.040201   -0.0002581214   6.5960359e-06   3.6466399e-05
      9.0452261  -0.00018723067  -2.6100745e-06  -0.00016569618
      10.050251   1.0085665e-05   7.5449714e-05  -0.00020358113
      11.055276   -8.279228e-05   7.8081631e-05  -0.00014598777
      12.060302  -0.00023207553   5.6983964e-05   0.00013058406
      13.065327  -0.00047969358  -2.0098912e-05   0.00023538032
      14.070352  -0.00048643444  -5.1130761e-05   0.00015081082
      15.075377  -0.00017606838   -3.780244e-05  -4.2481599e-05
      16.080402   0.00036709893     2.46584e-05  -0.00015815163
      17.085427   0.00093013642   4.4552328e-05  -0.00011188866
      18.090452   0.00037246989   2.1834119e-05  -2.8979738e-06
      19.095477   8.2517594e-05   8.8234328e-06   6.6328342e-05
      20.100503  -0.00034453351  -8.2428914e-06   7.2959633e-05
      21.105528  -0.00070576223  -2.7004259e-05   0.00012394838
      22.110553   -0.0009143052   2.3624928e-07   9.1927637e-05
      23.115578    -0.001080437    4.013259e-05    7.155028e-05
      24.120603   -2.068922e-05   8.9323086e-05    8.989543e-05
      25.125628   0.00053601126   3.6888414e-05  -4.1085465e-05
      26.130653  -0.00015895285   5.6912597e-05  -0.00018565909
      27.135678    -0.002348093   6.9539616e-05  -9.4073256e-05
      28.140704   -0.0017189743  -2.0256125e-05  -6.9454649e-05
      29.145729  -0.00026394513  -0.00011112331   1.8586006e-05
      30.150754    0.0012254203  -0.00012433753   7.3689263e-05
      31.155779    0.0012790003  -4.8070047e-05   1.6557785e-05
      32.160804  -0.00017791651   0.00020662343  -0.00012796112
      33.165829  -0.00066370548   0.00024799952  -3.3436913e-06
      34.170854   -0.0005928017   0.00022810274    8.925033e-06
